,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,0,1,2,store_name
9426,"Chem. de la Fontaine 1, 1260 Nyon, Switzerland",Supermarché Migros Porte de Nyon,ChIJB2ATMNRcjEcRqn_AeXv2ROs,4.1,1167.0,46.3880556,6.2208333,True,,Chem. de la Fontaine 1, 1260 Nyon, Switzerland,migro
9427,"Pl. de la Gare 4, 1260 Nyon, Switzerland",Coop Pronto Nyon Gare,ChIJSfPj9tdCjEcRF6NKk6qtW08,4.1,197.0,46.3849776,6.236892999999999,True,,Pl. de la Gare 4, 1260 Nyon, Switzerland,coop
9429,"La Levratte 22, 1260 Nyon, Switzerland",Coop Supermarché Nyon Levratte,ChIJwZFkCCtDjEcRH0OIwx9cZs8,4.1,344.0,46.3879482,6.228508400000001,True,,La Levratte 22, 1260 Nyon, Switzerland,coop
9432,"Rte de Signy 43, 1260 Nyon, Switzerland",Denner Discount,ChIJjyt2HuXFjkcRQm74_bxDK4o,4.1,228.0,46.38975929999999,6.222233399999999,True,,Rte de Signy 43, 1260 Nyon, Switzerland,denner
9435,"Rue Juste Olivier, 1260 Nyon, Switzerland",Denner Discount,ChIJAewKitdCjEcR0UrRpznmGB4,4.2,84.0,46.3847756,6.238474,True,,Rue Juste Olivier, 1260 Nyon, Switzerland,denner
9439,"Rue de la Madeleine 2, 1964 Conthey, Switzerland",Coop Supermarché Conthey Bassin,ChIJMcNYL7_cjkcRXbU4F925pdY,4.2,1333.0,46.2239333,7.2960805,True,,Rue de la Madeleine 2, 1964 Conthey, Switzerland,coop
9441,"Av. Ernest-Pictet 36, 1203 Genève, Switzerland",Coop Supermarché Genève Vieusseux,ChIJd8Oc6M9kjEcRFF_fsIhQ3bU,3.9,230.0,46.2131499,6.1236805,True,,Av. Ernest-Pictet 36, 1203 Genève, Switzerland,coop
9444,"Av. du Mont-Blanc 35, 1196 Gland, Switzerland",Lidl,ChIJU47ebXlDjEcR0M2GtS245So,4.0,514.0,46.4156273,6.2730516,True,,Av. du Mont-Blanc 35, 1196 Gland, Switzerland,lidl
9446,"Rte Suisse 35, 1196 Gland, Switzerland",Denner Discount,ChIJrT7TKIJDjEcRofwgkxDD0tc,4.2,134.0,46.4160999,6.2796571,True,,Rte Suisse 35, 1196 Gland, Switzerland,denner
9447,"Rue de la Paix 3, 1196 Gland, Switzerland",Denner Discount,ChIJqw_WT2JDjEcRL9i_-uA0kX4,4.0,253.0,46.4198311,6.2626325,True,,Rue de la Paix 3, 1196 Gland, Switzerland,denner
9450,"Rte de Gland 36, 1267 Vich, Switzerland",ALDI SUISSE,ChIJKQO6SKREjEcReclcp-G9MPk,4.1,665.0,46.426064,6.2534075,True,,Rte de Gland 36, 1267 Vich, Switzerland,aldi
9454,"Grand-Rue 29, 1297 Founex, Switzerland",Volg Founex,ChIJE7daFutnjEcRO-UrM3ov0ac,4.4,52.0,46.3327827,6.1927447,True,,Grand-Rue 29, 1297 Founex, Switzerland,volg
9462,"Rte de l'Aéroport 25, 1215 Genève 15 Aéroport, Switzerland",Migros Airport Supermarket,ChIJ1VHhTYRkjEcRHwvgYjH3Xd8,4.3,412.0,46.2356529,6.1154265,True,,Rte de l'Aéroport 25, 1215 Genève 15 Aéroport, Switzerland,migro
9475,"Rte de Suisse 77, 1290 Versoix, Switzerland",Coop Supermarché Versoix Centre,ChIJVSuJ-XpmjEcRTfe4QUQ5dZQ,4.2,612.0,46.2807709,6.166637499999999,True,,Rte de Suisse 77, 1290 Versoix, Switzerland,coop
9477,"Rte de Saint-Loup 2, 1290 Versoix, Switzerland",ALDI SUISSE,ChIJWzrXxd9njEcRrAsuOE5tJ-4,4.2,157.0,46.27941819999999,6.1652149,True,,Rte de Saint-Loup 2, 1290 Versoix, Switzerland,aldi
9480,"Rte de Suisse 75, 1290 Versoix, Switzerland",Denner,ChIJNVL4JXtmjEcRvjAH0YFjASI,4.1,229.0,46.2801973,6.166830699999999,True,,Rte de Suisse 75, 1290 Versoix, Switzerland,denner
9482,"Rue des fléchères 7a, 1274 Signy, Switzerland",Coop Signy Centre,ChIJ5fjorPxcjEcRLrqYYUJzkFI,4.4,16.0,46.3972469,6.2056735,True,,Rue des fléchères 7a, 1274 Signy, Switzerland,coop
9485,"Rte Suisse 3, 1295 Mies, Switzerland",migrolino,ChIJR8gRGFxmjEcRR7qZF2emMDw,4.4,154.0,46.2959398,6.1670495,True,,Rte Suisse 3, 1295 Mies, Switzerland,migro
9486,"Chem. Jean-Baptiste Vandelle 1, 1290 Versoix, Switzerland",migrolino,ChIJk1X-XTcGkEcR9nmUtFUwcs4,4.3,122.0,46.2797533,6.165878699999999,True,,Chem. Jean-Baptiste Vandelle 1, 1290 Versoix, Switzerland,migro
9490,"Chem. de l'Ancien-Péage 1, 1290 Versoix, Switzerland",Migros,ChIJRf4Wt3tmjEcRur5WrZ9N-F0,4.2,592.0,46.2752807,6.1672147,True,,Chem. de l'Ancien-Péage 1, 1290 Versoix, Switzerland,migro
9491,"Chem. Edouard-Sarasin 28, 1218 Le Grand-Saconnex, Switzerland",Coop Supermarché Le Grand-Saconnex,ChIJ04XdIIxkjEcRHfDYX3gi6ow,4.1,301.0,46.2312145,6.1190961,True,,Chem. Edouard-Sarasin 28, 1218 Le Grand-Saconnex, Switzerland,coop
9504,"Av. du Mont-Blanc 34, 1196 Gland, Switzerland",Migrol Service,ChIJQ81LEnlDjEcRd7M9qucyr3c,4.3,89.0,46.4150721,6.2727053,True,,Av. du Mont-Blanc 34, 1196 Gland, Switzerland,migro
9505,"Rte Suisse 45, 1196 Gland, Switzerland",Migrol Service,ChIJM0Q-SodDjEcRlqnQthGn_ZM,4.3,61.0,46.4196208,6.283914800000001,True,,Rte Suisse 45, 1196 Gland, Switzerland,migro
9512,"Rte de Champ-Colin 7, 1260 Nyon, Switzerland",Coop Pronto avec station-service Nyon,ChIJEyBQSyhdjEcRHkQ0DUBf4sY,4.3,229.0,46.3840867,6.2174068,True,,Rte de Champ-Colin 7, 1260 Nyon, Switzerland,coop
9532,"Rte des Granges Saint-Martin 22, 1350 Orbe, Switzerland",Migros,ChIJ8VuC9avJjUcR3B7zHeVAZys,4.4,156.0,46.7213213,6.537833099999999,True,,Rte des Granges Saint-Martin 22, 1350 Orbe, Switzerland,migro
9533,"Chemin des Taborneires 6, 1350 Orbe, Switzerland",Aldi,ChIJsZDT0GDJjUcRi4lKEy0K8aU,4.0,748.0,46.7194096,6.546114299999999,True,,Chemin des Taborneires 6, 1350 Orbe, Switzerland,aldi
9535,"Rte des Granges Saint-Martin 26, 1350 Orbe, Switzerland",Coop Pronto avec station-service Orbe,ChIJvQh3RZnYjkcRmuyIDnQ3i0c,4.2,295.0,46.7211679,6.5389314,True,,Rte des Granges Saint-Martin 26, 1350 Orbe, Switzerland,coop
9540,"Grand-Rue 43, 1337 Vallorbe, Switzerland",Denner Satellit,ChIJuyi0G-6zjUcR4aXWrB8W77E,4.4,62.0,46.7116669,6.376363200000001,False,,Grand-Rue 43, 1337 Vallorbe, Switzerland,denner
9541,"Grand-Rue 23, 1337 Vallorbe, Switzerland",Migros Vallorbe,ChIJY1BI6PGzjUcRNi8NKlE6I9w,4.1,190.0,46.7119132,6.3777653,True,,Grand-Rue 23, 1337 Vallorbe, Switzerland,migro
9544,"Centre Metropole, Rue de Neuchâtel 3, 1400 Yverdon-les-Bains, Switzerland",Denner Express,ChIJfWQ-WILPjUcRXZ3JmhPEQP4,4.4,18.0,46.7812328,6.636086499999999,True,,Centre Metropole, Rue de Neuchâtel 3, 1400 Yverdon-les-Bains,denner
9568,"Pl. de la Gare 2, 1323 Romainmôtier-Envy, Switzerland",Centre collecteur et commerce agricole de Croy société coopérative,ChIJ1bsMxHXKjUcRSSYZLXUQsUY,4.6,8.0,46.69641499999999,6.477627900000001,False,,Pl. de la Gare 2, 1323 Romainmôtier-Envy, Switzerland,coop
9574,"Rue des Eterpaz 2, 1337 Vallorbe, Switzerland",Migrol Station-service,ChIJ5YtOHvGzjUcRMzQHVvAjM3Q,4.3,87.0,46.712874,6.3810574,True,,Rue des Eterpaz 2, 1337 Vallorbe, Switzerland,migro
9578,"Pl. de la Riponne 10, 1005 Lausanne, Switzerland",Epicerie Coopérative Coupe Circuit,ChIJQRwPJb8vjEcRuq4IoCX9o14,0.0,0.0,46.5243528,6.6335216,,,Pl. de la Riponne 10, 1005 Lausanne, Switzerland,coop
9584,"Rue de la Borde 3B, 1018 Lausanne, Switzerland",Migros Supermarché,ChIJh9xZVkAujEcRBlw5bQgo-8E,3.8,307.0,46.5272276,6.6330705,True,,Rue de la Borde 3B, 1018 Lausanne, Switzerland,migro
9602,"Rte de Sombacour 21A, 2013 Milvignes, Switzerland",Coop Supermarché Colombier,ChIJ-68-cfzgjUcRSnGHxkUa0w4,4.2,531.0,46.9655353,6.854339899999999,True,,Rte de Sombacour 21A, 2013 Milvignes, Switzerland,coop
9603,"Rue des Poudrières 137, 2000 Neuchâtel, Switzerland",Coop Supermarché Neuchâtel Vauseyon,ChIJlaQW6ODhjUcRim3_grugDeI,3.9,271.0,46.9881914,6.9093798,True,,Rue des Poudrières 137, 2000 Neuchâtel, Switzerland,coop
9604,"Rue Jâmes-Paris 4, 2034 Peseux, Switzerland",Migros Supermarkt,ChIJ_Whikb_hjUcRX2Y76-dAEXM,4.1,619.0,46.986097,6.8892677,True,,Rue Jâmes-Paris 4, 2034 Peseux, Switzerland,migro
9606,"Grand-Rue 70, 1530 Payerne, Switzerland",Denner Discount,ChIJJcqCI-92jkcR8sfMn-ymlyY,3.9,294.0,46.8211112,6.936258199999999,True,,Grand-Rue 70, 1530 Payerne, Switzerland,denner
9619,"Rte de Sion 81, 3960 Sierre, Switzerland",Lidl,ChIJ_RHSaZkfj0cRfe_F6oZ5B1w,4.0,578.0,46.2845728,7.516330699999999,True,,Rte de Sion 81, 3960 Sierre, Switzerland,lidl
9621,"Rte des Rottes 38, 1964 Conthey, Switzerland",Lidl,ChIJD7hX-JTcjkcRKFIW0f3GBNA,4.1,772.0,46.2229406,7.304633699999999,True,,Rte des Rottes 38, 1964 Conthey, Switzerland,lidl
9623,"Rue du Levant 145, 1920 Martigny, Switzerland",Lidl,ChIJ--q-DbXJjkcR-01zCawJCI8,4.2,515.0,46.10268,7.089469999999999,True,,Rue du Levant 145, 1920 Martigny, Switzerland,lidl
9625,"Rte de Bussy 22, 1530 Payerne, Switzerland",Coop Pronto avec station-service Payerne,ChIJVbIgGvR2jkcRqvdQviE85DA,4.2,269.0,46.82556959999999,6.9245898,True,,Rte de Bussy 22, 1530 Payerne, Switzerland,coop
9636,"Grand Rue 102, 1660 Château-d’Œx, Switzerland",Migros Partenaire,ChIJOXx2P46NjkcRv_3Hh4G3_Uo,5.0,1.0,46.4758892,7.135243099999999,True,,Grand Rue 102, 1660 Château-d’Œx, Switzerland,migro
9640,"Rte de la Gare 10, 1165 Allaman, Switzerland",Coop Restaurant Allaman,ChIJZQJKHsJHjEcRInOsQmA8hag,3.9,79.0,46.4766696,6.4020815,True,,Rte de la Gare 10, 1165 Allaman, Switzerland,coop
9649,"Rte de la Vallée 7, 1180 Rolle, Switzerland",Migrol Service avec carburants Shell,ChIJldFyuHhGjEcRCKRMuOX9aoM,3.9,67.0,46.4628308,6.335215,True,,Rte de la Vallée 7, 1180 Rolle, Switzerland,migro
9650,"Av. de la Gare 17, 1180 Rolle, Switzerland",Migros Take Away,ChIJE1qxBnxGjEcRDq9gv2yyuxQ,2.1,18.0,46.46109999999999,6.3383807,True,,Av. de la Gare 17, 1180 Rolle, Switzerland,migro
9651,"Chem. de la Crosettaz 2, 1182 Gilly, Switzerland",Société Coopérative de Laiterie de Gilly,ChIJl1I3u1JEjEcRVKVsKBU6eJA,0.0,0.0,46.468077,6.3017467,,,Chem. de la Crosettaz 2, 1182 Gilly, Switzerland,coop
9669,"Grande-Rue 40, 1347 Le Chenit, Switzerland",Denner Satellit,ChIJ38dXfVJSjEcRVKAFSGx0EUs,4.1,175.0,46.6079565,6.231583199999999,True,,Grande-Rue 40, 1347 Le Chenit, Switzerland,denner
9676,"Rte des Deux-Villages 51b, 1806 Saint-Légier-La Chiésaz, Switzerland",Denner Satellit,ChIJL1QJMlaDjkcRG-uY2s052Os,4.0,189.0,46.4706971,6.880784599999999,False,,Rte des Deux-Villages 51b, 1806 Saint-Légier-La Chiésaz, Switzerland,denner
9681,"Av. des Alpes 61, 1814 La Tour-de-Peilz, Switzerland",Denner,ChIJuTOVtLecjkcRsEr3K7VBVfo,4.0,233.0,46.457824,6.856766299999999,True,,Av. des Alpes 61, 1814 La Tour-de-Peilz, Switzerland,denner
9682,"Rue d'Italie 56, 1800 Vevey, Switzerland",Denner,ChIJ1Y8q386cjkcRGcMhbOm4P1A,4.1,194.0,46.4586236,6.8482779,True,,Rue d'Italie 56, 1800 Vevey, Switzerland,denner
9684,"Midi-Coindet, 1800 Vevey, Switzerland",Denner,ChIJXU5Ed9ScjkcRXXnUljUS0vE,4.3,68.0,46.4639375,6.8401424,True,,Midi-Coindet, 1800 Vevey, Switzerland,denner
9694,"Rue des Marronniers 3B, 1800 Vevey, Switzerland",Epicoop,ChIJI_wRUbedjkcRSX1FitoycVQ,5.0,1.0,46.466047,6.8426249,False,,Rue des Marronniers 3B, 1800 Vevey, Switzerland,coop
9720,"Av. des 4 Marronniers 28, 1400 Yverdon-les-Bains, Switzerland",Denner Discount,ChIJqx50b5LPjUcRTlaPtIElTt4,4.0,215.0,46.776791,6.651820799999999,True,,Av. des 4 Marronniers 28, 1400 Yverdon-les-Bains, Switzerland,denner
9737,"En Chamard, 1442 Montagny-près-Yverdon, Switzerland",Migros Take Away,ChIJ6cbf92LPjUcRGbVBiKJIhNY,4.3,28.0,46.7881727,6.621247899999999,True,,En Chamard, 1442 Montagny-près-Yverdon, Switzerland,migro
9740,"En Chamard 16, 1442 Montagny-près-Yverdon, Switzerland",Migrol Service avec carburants Shell,ChIJnSXuYWLPjUcRjFg8XX6BjuQ,4.1,232.0,46.7883845,6.620677199999999,True,,En Chamard 16, 1442 Montagny-près-Yverdon, Switzerland,migro
9743,"Chem. des Chézeaux 12, 1424 Champagne, Switzerland",Denner Partenaire,ChIJ52JQ4vrEjUcR3goA3UKPeDo,4.1,193.0,46.8316473,6.656377,True,,Chem. des Chézeaux 12, 1424 Champagne, Switzerland,denner
9748,"Gliserallee 13, 3902 Glis, Switzerland",Coop Supermarkt Brig,ChIJWUG2YdBuj0cRV0KWN7dutpY,4.2,458.0,46.315126,7.9866142,True,,Gliserallee 13, 3902 Glis, Switzerland,coop
9749,"Glismattenstrasse 20, 3902 Brig, Switzerland",ALDI,ChIJ2XwdUs1uj0cRsrX6bLyRxSI,4.1,395.0,46.3152279,7.983443299999999,True,,Glismattenstrasse 20, 3902 Brig, Switzerland,aldi
9750,"Industriestrasse 30, 3900 Brig-Glis, Switzerland",Lidl Schweiz,ChIJ4fFrkE9pj0cRhPyaqkqSaoY,4.1,309.0,46.3076139,7.962297899999999,True,,Industriestrasse 30, 3900 Brig-Glis, Switzerland,lidl
9751,"Nordstrasse 2, 3900 Brig, Switzerland",Coop Supermarkt Brig Zentrum Post,ChIJ8bLM4tNuj0cRXEhcc4FCDmg,4.1,106.0,46.3186674,7.988614300000001,True,,Nordstrasse 2, 3900 Brig, Switzerland,coop
9752,"Belalpstrasse 1, 3900 Brig, Switzerland",Migros Supermarkt,ChIJb1bL3dNuj0cRIj2vubJgjW4,4.1,351.0,46.3187147,7.9893265,True,,Belalpstrasse 1, 3900 Brig, Switzerland,migro
9753,"Kantonsstrasse 58, 3902 Glis, Switzerland",Migros Supermarkt,ChIJXZYxzElpj0cRboXtDVYfKYo,4.4,430.0,46.309064,7.9696908,True,,Kantonsstrasse 58, 3902 Glis, Switzerland,migro
9754,"Weidenweg 272, 3902 Glis, Switzerland",migrolino Glis,ChIJHQcAxJZtkEcRWH0lvHWmSKk,4.4,48.0,46.3075194,7.9661076,True,,Weidenweg 272, 3902 Glis, Switzerland,migro
9755,"Kantonsstrasse 58, 3902 Glis, Switzerland",Denner Discount,ChIJJ5Vqzklpj0cRIhfDOB1qtxo,3.8,20.0,46.3087662,7.970121399999999,True,,Kantonsstrasse 58, 3902 Glis, Switzerland,denner
9756,"Furkastrasse 27, 3900 Brig, Switzerland",Denner Discount,ChIJh3rt9c1uj0cRCmKWVxzuuLk,4.3,102.0,46.3184643,7.985328499999999,True,,Furkastrasse 27, 3900 Brig, Switzerland,denner
9760,"3900 Brig, Switzerland",Coop,ChIJyWePcEVpj0cRBC4ibRle0RY,0.0,0.0,46.30604750000001,7.960655499999999,True,,3900 Brig, Switzerland,,coop
9764,"Furkastrasse 20, 3904 Naters, Switzerland",Coop Supermarkt Naters Bine,ChIJWUG2YdBuj0cRmMq7mLRbwQ4,4.2,86.0,46.3231104,7.9892439,True,,Furkastrasse 20, 3904 Naters, Switzerland,coop
9765,"Belalpstrasse 1, 3900 Brig, Switzerland",Migros Take Away,ChIJb1bL3dNuj0cRIPBc5cJ76gI,3.8,108.0,46.3185954,7.989421699999999,True,,Belalpstrasse 1, 3900 Brig, Switzerland,migro
9770,"Rue du Simplon 37, Centre Martigny Vorzier 2, Rue du Simplon 37, 1920 Martigny, Switzerland",Denner Discount,ChIJL5qJkzXIjkcRb1MHECXzP3s,4.2,227.0,46.10686560000001,7.0858629,True,,Rue du Simplon 37, Centre Martigny Vorzier 2, Rue du Simplon 37,denner
9773,"Simplonstrasse 57, 3911 Ried-Brig, Switzerland",VOLG Ried-Brig,ChIJ79Yn0zVvj0cRoloJ0gVglnU,4.5,57.0,46.3167801,8.0168362,True,,Simplonstrasse 57, 3911 Ried-Brig, Switzerland,volg
9776,"Rue des Grands-Proz 2B, 1957 Ardon, Switzerland",Volg,ChIJCbvzeffDjkcRfjlRC8SkYhg,4.1,46.0,46.2101288,7.257754299999999,True,,Rue des Grands-Proz 2B, 1957 Ardon, Switzerland,volg
9777,"Rue des Collonges, 1957 Ardon, Switzerland",Société Coopérative de Consommation,ChIJtUo5aKjEjkcR85fEu6MYTyU,0.0,0.0,46.2072508,7.263547999999999,True,,Rue des Collonges, 1957 Ardon, Switzerland,coop
9782,"Rte de la Lizerne 7, 1963 Vétroz, Switzerland",Migros Partenaire,ChIJhWCr_1PDjkcREaB2iyPvJSg,4.6,158.0,46.2153238,7.2600132,True,,Rte de la Lizerne 7, 1963 Vétroz, Switzerland,migro
9783,"Rte Cantonale 25, 1964 Conthey, Switzerland",migrolino Conthey Ouest,ChIJU_zhwL_cjkcRudHbfxFmzNc,4.3,141.0,46.2245779,7.301408200000001,True,,Rte Cantonale 25, 1964 Conthey, Switzerland,migro
9784,"Rte Cantonale 119, 1963 Vétroz, Switzerland",Denner Satellit,ChIJX4HWE7XcjkcRnA9Rfvu0nFI,4.2,125.0,46.2254586,7.280318699999999,False,,Rte Cantonale 119, 1963 Vétroz, Switzerland,denner
9785,"Rue de la Madeleine 2, 1964 Conthey, Switzerland",Coop Pronto avec station-service Conthey Rue de la Madeleine,ChIJExEJFL_cjkcRwEjejdWKSHA,4.3,64.0,46.2239333,7.2960805,True,,Rue de la Madeleine 2, 1964 Conthey, Switzerland,coop
9786,"Rte de Sion 9, 1981 Vex, Switzerland",Magasin Volg,ChIJjdBnUcTejkcRbBLECy_A9ZI,4.6,71.0,46.2125776,7.397846999999999,True,,Rte de Sion 9, 1981 Vex, Switzerland,volg
9787,"Rte de Bass. 12, 1964 Conthey, Switzerland",Coop Pronto avec station-service Conthey Rue de la Gare,ChIJfd_BJJXcjkcRUr6xbhdHoeM,4.1,329.0,46.2237671,7.298971099999999,True,,Rte de Bass. 12, 1964 Conthey, Switzerland,coop
9790,"Chem. Neuf 2, 1955 Chamoson, Switzerland",Migros Partenaire,ChIJByeV1HzEjkcRNUvoA2f8hfU,4.2,185.0,46.2019227,7.2234521,False,,Chem. Neuf 2, 1955 Chamoson, Switzerland,migro
9791,"Route des Muverans 38, 1911 Leytron, Switzerland",Coop Supermarché Ovronnaz,ChIJTWQcn6TGjkcRNG7AoSMpyRk,4.2,354.0,46.2028712,7.1679166,True,,Route des Muverans 38, 1911 Leytron, Switzerland,coop
9793,"Rue de Pré-Giroud 2, 1908 Riddes, Switzerland",Coop Supermarché Riddes,ChIJEYlzPgDFjkcRCTUlR-WceGI,4.1,160.0,46.1723107,7.221455300000001,True,,Rue de Pré-Giroud 2, 1908 Riddes, Switzerland,coop
9794,"Rue du Village 16, 1908 Riddes, Switzerland",Denner Satellit,ChIJyUpa0gHFjkcRsa7HIHf7Tk0,3.6,87.0,46.1724448,7.2220526,True,,Rue du Village 16, 1908 Riddes, Switzerland,denner
9795,"Rte de Saillon 2, 1912 Leytron, Switzerland",Coop Supermarché Leytron,ChIJPzTJVUTEjkcR06NpJxLJEI0,4.1,243.0,46.1858429,7.2078407,True,,Rte de Saillon 2, 1912 Leytron, Switzerland,coop
9796,"Giro Union, 1912 Leytron, Switzerland",Migros Partenaire,ChIJ4T8z9UTEjkcRja6hiZQW-JA,4.1,117.0,46.1880284,7.207999899999999,True,,Giro Union, 1912 Leytron, Switzerland,migro
9798,"Rte Cantonale 18, 1964 Conthey, Switzerland",Coop Supermarché Conthey,ChIJE4ar6ZTcjkcRTw1ddiw6Pek,4.1,394.0,46.2238925,7.304937499999999,True,,Rte Cantonale 18, 1964 Conthey, Switzerland,coop
9800,"Rue des Rottes 15, 1964 Conthey, Switzerland",Denner Bibite,ChIJZ9u6HmjdjkcRLQqRNMayod4,4.0,1.0,46.22357239999999,7.3017202,True,,Rue des Rottes 15, 1964 Conthey, Switzerland,denner
9801,"Chem. du Midi 2, 1913 Saillon, Switzerland",Volg,ChIJuTx7NMzFjkcRHFv8tc2Zd3Q,4.0,69.0,46.1713982,7.187226299999999,True,,Chem. du Midi 2, 1913 Saillon, Switzerland,volg
9803,"Rte des Rottes, 1964 Conthey, Switzerland",Denner Discount,ChIJU5c6OL7cjkcRymoqFQsPOwk,4.1,294.0,46.2229943,7.3025961,True,,Rte des Rottes, 1964 Conthey, Switzerland,denner
9804,"Rte des Rottes 15, 1964 Conthey, Switzerland",Migros Supermarkt,ChIJj5dufpXcjkcR5xVCpl3Tyqw,4.2,988.0,46.2235544,7.302275,True,,Rte des Rottes 15, 1964 Conthey, Switzerland,migro
9809,"Rte Cantonale 25B, 1964 Conthey, Switzerland",Migrol Service avec carburants Shell,ChIJI25eWZXcjkcRYw-666sw-_M,4.4,17.0,46.2243997,7.3014556,True,,Rte Cantonale 25B, 1964 Conthey, Switzerland,migro
9811,"Rue de Savoie 63, 1950 Sion, Switzerland",Denner Express,ChIJMaWXE27djkcR_auLN5hcYSc,4.3,106.0,46.2251957,7.326482200000001,True,,Rue de Savoie 63, 1950 Sion, Switzerland,denner
9812,"Rte des Ecluses 38, 1997 Haute-Nendaz, Switzerland",Coop Supermarché Nendaz,ChIJn-aVBBbbjkcRevaLJZzXBGM,4.2,536.0,46.1825327,7.290483399999999,True,,Rte des Ecluses 38, 1997 Haute-Nendaz, Switzerland,coop
9813,"Lake Placid, Rte des Ecluses 23, 1997 Nendaz, Switzerland",Supermarché Migros,ChIJ25tCThLbjkcRGtf46z4rJMU,4.2,311.0,46.18223039999999,7.291944900000001,True,,Lake Placid, Rte des Ecluses 23, 1997 Nendaz,migro
9814,"Rte de Nendaz 860, 1997 Nendaz, Switzerland",Volg,ChIJP1R4ZpvbjkcRXBwHRvjvPH8,4.3,16.0,46.1869081,7.297446799999999,True,,Rte de Nendaz 860, 1997 Nendaz, Switzerland,volg
9816,"Rte de Nendaz 345, 1996 Nendaz, Switzerland",Volg,ChIJEaNDxc3bjkcR2MHmgrV_ZqI,4.6,17.0,46.1887131,7.313549,True,,Rte de Nendaz 345, 1996 Nendaz, Switzerland,volg
9821,"Rue du center Village 14, 1993 Veysonnaz, Switzerland",Volg,ChIJY878CI3bjkcRU9tc-mFwTBU,4.4,79.0,46.1960217,7.336864100000001,True,,Rue du center Village 14, 1993 Veysonnaz, Switzerland,volg
9822,"Rue de Lausanne 100, 1950 Sion, Switzerland",migrolino,ChIJlSoC4kbcjkcRzH-hyUOat3Q,4.1,120.0,46.228998,7.345278299999999,True,,Rue de Lausanne 100, 1950 Sion, Switzerland,migro
9835,"Rue du Manoir 1, 1920 Martigny, Switzerland",Migros,ChIJ63Fdw9PJjkcRL5zQt1S9WFM,4.1,823.0,46.1012992,7.0719638,True,,Rue du Manoir 1, 1920 Martigny, Switzerland,migro
9838,"Av. de Fully 63, 1920 Martigny, Switzerland",Migros Supermarkt,ChIJoXD5Qy7IjkcRGUImIxyx22Y,4.1,524.0,46.1122702,7.0766325,True,,Av. de Fully 63, 1920 Martigny, Switzerland,migro
9839,"Rue des Avouillons 1, 1920 Martigny, Switzerland",Migros Supermarkt,ChIJ76j3bTXIjkcRF58FCk-nu-w,4.2,55.0,46.1058767,7.0866207,True,,Rue des Avouillons 1, 1920 Martigny, Switzerland,migro
9842,"Les Arcades, 1936 Verbier, Switzerland",Migros Partenaire,ChIJbZDVRZrPjkcRqmOeVQatnyg,4.2,10.0,46.0967141,7.223082299999999,True,,Les Arcades, 1936 Verbier, Switzerland,migro
9843,"Rue des Avouillons 3, 1920 Martigny, Switzerland",migrolino,ChIJhQLaITXIjkcR55Dld1H1U1g,3.9,53.0,46.106132,7.085777999999999,True,,Rue des Avouillons 3, 1920 Martigny, Switzerland,migro
9847,"Rte des Parties 20, 1933 Sembrancher, Switzerland",Coop,ChIJjbPlIkbJjkcRAJVTqqcv6cw,4.2,431.0,46.07865880000001,7.138051700000001,True,,Rte des Parties 20, 1933 Sembrancher, Switzerland,coop
9848,"Les Arcades, 1936 Verbier, Switzerland",Supermarché Migros,ChIJz9SdLUvOjkcR_imiEhcgilo,4.2,238.0,46.0968584,7.223688999999999,True,,Les Arcades, 1936 Verbier, Switzerland,migro
9849,"Av. de Fully 41, 1920 Martigny, Switzerland",ALDI SUISSE,ChIJt4DJDS7IjkcRHhPAShiD1IY,4.1,722.0,46.1091428,7.0761885,True,,Av. de Fully 41, 1920 Martigny, Switzerland,aldi
9850,"Centre commerciale, Av. de Fully 63, 1920 Martigny, Switzerland",Denner Discount,ChIJFVJJNC7IjkcRi5lVOse0pdg,4.3,26.0,46.1121089,7.077073899999999,True,,Centre commerciale, Av. de Fully 63, 1920 Martigny,denner
9854,"rue la chapelette 1, 1933 Sembrancher, Switzerland",Supermarché Migros,ChIJhbBysUvJjkcRAWtH1U_GvUU,4.2,282.0,46.0790185,7.1437727,True,,rue la chapelette 1, 1933 Sembrancher, Switzerland,migro
9858,"Rte de Verbier 15, 1934 Bagnes, Switzerland",Migros Partenaire Grocery,ChIJy7i6wkPOjkcRj3bHC7it3zw,4.3,113.0,46.08127409999999,7.213269699999999,True,,Rte de Verbier 15, 1934 Bagnes, Switzerland,migro
9859,"Rte de la Chapalette 1, 1933 Sembrancher, Switzerland",Denner Bibite,ChIJCUHO1kvJjkcRffmfkkoqhQQ,4.6,22.0,46.0793609,7.1435279,True,,Rte de la Chapalette 1, 1933 Sembrancher, Switzerland,denner
9860,"Rte du Grand-Saint-Bernard 1, 1933 Sembrancher, Switzerland",Coop Pronto avec station-service Sembrancher,ChIJp-8XvUjJjkcR9XG0Y0TciN0,4.2,310.0,46.0782262,7.1379185,True,,Rte du Grand-Saint-Bernard 1, 1933 Sembrancher, Switzerland,coop
9862,"Rte du Grand-Saint-Bernard 5, 1933 Sembrancher, Switzerland",Station-Service Migrol,ChIJRUtwtn3JjkcRMERewteNn_w,4.1,8.0,46.0783236,7.142229299999999,True,,Rte du Grand-Saint-Bernard 5, 1933 Sembrancher, Switzerland,migro
